id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,Nline,NEline,Eline,SEline,Sline,SWline,Wline,NWline,Line_Index,Area_Index,sName2,sName2,N_DBH,NE_DBH,E_DBH,SE_DBH,S_DBH,SW_DBH,W_DBH,NW_DBH,sName3,DBH_Count,cDBH_AVG,DBH_Ratio,Sum_DBH_Ratio1_sD,Sum_DBH_Ratio2_cD,BA_Ratio,Sum_BA_Ratio,,,,,,,,,,,,,,,,
912,4,9,9,9,8,8,5.7,2010,U07m,82XAA04,5.3,5.8,5.5,6.8,5,829,4,9,9,10,4,4,2.5,2010,U07m,85XAA04,5.5,5.6,4.1,3.4,7.3,6.4,3.6,3.4,39.22,68.01,85XAA04,85XAA04,1.6,3.2,3,6.9,0.6,2.5,3.7,6.8,85XAA04,8,3.54,0.71,11.32,9.75,0.37,21.75
913,4,9,9,10,8,8,4.6,2010,U07m,82XAA04,4,7.1,4.4,8,4.3,830,4,9,9,11,4,4,0.6,2010,U07m,85XAA04,1.7,2.1,0.7,1.2,4.2,1,1.7,1.8,14.4,8.1,85XAA04,85XAA04,2.5,3,6.9,6,0.7,7.1,2.5,3.7,85XAA04,8,4.05,0.15,54,1.97,0.02,471.39
914,4,9,9,11,8,8,5,2010,U07m,82XAA04,4.7,6.4,5.8,8.5,4.7,831,4,9,9,12,4,4,0.7,2010,U07m,85XAA04,4.8,1.2,0.9,3.3,1.5,1.4,0.8,2.8,16.76,11.96,85XAA04,85XAA04,0.6,6.9,6,2,3.5,5.6,7.1,2.5,85XAA04,8,4.28,0.16,48.86,2.44,0.02,384.16
915,4,9,9,12,8,8,4.5,2010,U07m,82XAA04,4.3,8,5.8,6.1,4.5,832,4,9,9,13,4,4,3.5,2010,U07m,84XAA04,7.5,4.7,5.7,6.2,9,5.1,3.5,4.2,45.89,92.99,84XAA04,84XAA04,0.7,6,2,3.7,0,5.2,5.6,7.1,84XAA04,7,3.79,0.92,8.66,10.07,0.6,13.31
916,4,9,9,13,8,8,4.5,2010,U07m,81XAA04,4.5,8.2,4.3,6,4.8,833,4,9,9,14,4,4,na,2010,U07m,84XAA04,0,0,0,0,0,0,0,0,0,0,84XAA04,84XAA04,3.5,2,3.7,4.7,5.1,4.3,5.2,5.6,84XAA04,8,4.26,0,0,0,0,0
917,4,9,9,14,8,8,4,2010,U07m,81XAA04,4.2,5.7,4,5.9,9,834,4,9,9,15,4,4,5.1,2010,U07m,84XAA04,9,7.4,4.7,7,4.2,6.7,4.9,6.3,50.13,110.09,84XAA04,84XAA04,0,3.7,4.7,4.2,5.8,4.6,4.3,5.2,84XAA04,7,4.06,1.26,6.37,7.83,1.35,5.91
918,4,9,9,15,8,8,na,2010,U07m,81XAA04,0,0,0,0,0,835,4,9,9,16,4,4,5.8,2010,U07m,84XAA04,4.8,7,5.2,11.7,6.1,6.4,5,7.3,53.59,122.4,84XAA04,84XAA04,5.1,4.7,4.2,0.5,2.7,5.8,4.6,4.3,84XAA04,8,3.99,1.45,5.5,21.11,1.84,4.36
919,4,9,9,16,8,8,2.7,2010,U07m,81XAA04,9,4.6,4.3,3.7,3.6,836,4,9,9,17,4,4,2.7,2010,U07m,82XAA04,2.9,5,7.6,6.1,2.9,4.2,2.9,4.7,36.27,59.3,82XAA04,82XAA04,5.8,4.2,0.5,2.9,5.7,5.4,5.8,4.6,82XAA04,8,4.36,0.62,12.93,9.47,0.33,24.2
920,4,9,9,17,8,8,4.1,2010,U07m,84XAA04,5.4,7.5,3.5,6.2,4.2,837,4,9,9,18,4,4,5.7,2010,U07m,82XAA04,6.1,11.7,6,9.8,5.1,7.6,4.6,6.3,57.14,138.08,82XAA04,82XAA04,2.7,0.5,2.9,1.7,4.4,3.9,5.4,5.8,82XAA04,8,3.41,1.67,4.79,23.62,2.24,3.58
921,4,9,9,18,8,8,4.7,2010,U07m,84XAA04,4.8,5.3,4.7,5.6,5.8,838,4,9,9,19,4,4,4.4,2010,U07m,82XAA04,3.9,7.7,6.5,12.7,4.1,5.7,4.8,5.7,51.09,111.28,82XAA04,82XAA04,5.7,2.9,1.7,0,5.3,5.4,3.9,5.4,82XAA04,7,3.79,1.16,6.89,8.47,1.07,7.51
922,4,9,9,19,8,8,2.6,2010,U07m,84XAA04,3.2,4.8,2.8,3.4,4.1,839,4,9,9,20,4,4,5.3,2010,U07m,82XAA04,4.9,9.6,9,6.1,4.6,5.7,4.5,7.3,51.83,119.65,82XAA04,82XAA04,4.4,1.7,0,5.7,5,6.5,5.4,3.9,82XAA04,7,4.08,1.3,6.15,9.47,1.35,5.92
923,4,9,9,20,8,8,3.1,2010,U07m,84XAA04,4.9,4.4,2.7,8.4,5.4,840,4,9,9,21,4,4,5,2010,U07m,NM6,4.4,12.7,4.2,12.7,9,12.7,3.9,6.1,65.79,174.04,NM6,NM6,5.3,0,5.7,0,0,0,6.5,5.4,NM6,4,2.86,1.75,4.58,3.52,1.52,5.28
924,4,9,9,21,8,8,2.1,2010,U07m,85XAA04,3.6,2.9,5.1,12.7,9,841,4,9,9,1,5,5,2.2,2010,U07m,81XAA04,9,12.7,2.2,3.7,2.8,5.1,9,12.7,57.26,159.24,81XAA04,81XAA04,0,0,6.8,5.4,4.8,3.3,0,0,81XAA04,4,2.54,0.87,9.23,1.86,0.35,22.59
925,4,9,9,1,9,9,0.9,2010,U07m,85XAA04,9,12.7,1.1,6.4,3.1,842,4,9,9,2,5,5,4.8,2010,U07m,81XAA04,6.2,5.3,4.2,6.1,5.1,11.7,5.3,12.7,56.68,134.54,81XAA04,81XAA04,2.2,6.8,5.4,5.2,3.7,0.4,3.3,0,81XAA04,7,3.38,1.42,5.63,19.45,1.4,5.73
926,4,9,9,2,9,9,1.7,2010,U07m,85XAA04,5.9,2.7,5.9,4.1,9,843,4,9,9,3,5,5,3.7,2010,U07m,81XAA04,3.9,5.2,3.7,12.7,2.8,12.1,8.1,6.7,55.31,118.91,81XAA04,81XAA04,4.8,5.4,5.2,0,8.1,0.2,0.4,3.3,81XAA04,7,3.42,1.08,7.41,31.5,0.7,11.39
927,4,9,9,3,9,9,na,2010,U07m,85XAA04,0,0,0,0,0,844,4,9,9,4,5,5,8.1,2010,U07m,81XAA04,6.2,7.8,9,8.2,9,7.9,8.8,12.1,68.96,207.72,81XAA04,81XAA04,3.7,5.2,0,4.4,0,5,0.2,0.4,81XAA04,6,2.36,3.43,2.33,67.96,6.15,1.3
928,4,9,9,4,9,9,na,2010,U07m,85XAA04,0,0,0,0,0,845,4,9,9,5,5,5,na,2010,U07m,2XT4E04,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,8.1,0,4.4,6,0,3.9,5,0.2,2XT4E04,6,3.45,0,0,0,0,0
929,4,9,9,5,9,9,6.2,2010,U07m,80XAA04,9,6.4,5.7,8.5,4.5,846,4,9,9,6,5,5,na,2010,U07m,2XT4E04,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0,4.4,6,4.9,0,2.9,3.9,5,2XT4E04,6,3.39,0,0,0,0,0
930,4,9,9,6,9,9,6.3,2010,U07m,80XAA04,4.5,8.1,6,8.1,4.8,847,4,9,9,7,5,5,na,2010,U07m,2XT4E04,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0,6,4.9,3.8,0,5,2.9,3.9,2XT4E04,6,3.31,0,0,0,0,0
931,4,9,9,7,9,9,5.5,2010,U07m,80XAA04,4.2,8.1,5.4,8.5,4,848,4,9,9,8,5,5,na,2010,U07m,2XT4E04,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0,4.9,3.8,1.9,3.2,1.6,5,2.9,2XT4E04,7,2.91,0,0,0,0,0
932,4,9,9,8,9,9,6.8,2010,U07m,80XAA04,5,8.3,6.4,9.2,5.8,849,4,9,9,9,5,5,3.2,2010,U07m,84XAA04,9,5.8,5.6,4.8,4.6,7.1,6,5,48.07,101.01,84XAA04,84XAA04,0,3.8,1.9,5.2,3,2.5,1.6,5,84XAA04,7,2.88,1.11,7.19,8.13,0.93,8.58
933,4,9,9,9,9,9,3.7,2010,U07m,84XAA04,3.2,7.4,5.3,12.7,3.9,850,4,9,9,10,5,5,3,2010,U07m,84XAA04,4.4,7.8,3.3,9.1,2.7,10.6,4.9,8.3,51.08,96.24,84XAA04,84XAA04,3.2,1.9,5.2,1.2,6.9,0.6,2.5,1.6,84XAA04,8,2.89,1.04,7.7,14.1,0.73,11.01
934,4,9,9,10,9,9,4.9,2010,U07m,84XAA04,5.1,8.3,9,7.9,5.8,851,4,9,9,11,5,5,6.9,2010,U07m,84XAA04,6.3,7.3,7.7,8.1,4.8,11.6,8.3,9.3,63.25,172.89,84XAA04,84XAA04,3,5.2,1.2,4,6,0.7,0.6,2.5,84XAA04,8,2.9,2.38,3.36,36.37,3.94,2.03
935,4,9,9,11,9,9,2.7,2010,U07m,84XAA04,3.2,12.7,4.3,12.7,4.7,852,4,9,9,12,5,5,6,2010,U07m,84XAA04,4.2,10.6,5.4,12.7,6.8,8,8.1,11.6,67.34,182.81,84XAA04,84XAA04,6.9,1.2,4,0,2,3.5,0.7,0.6,84XAA04,7,2.36,2.54,3.15,30.66,3.51,2.28
936,4,9,9,12,9,9,2.5,2010,U07m,84XAA04,4.3,5.8,9,7.4,3,853,4,9,9,13,5,5,2,2010,U07m,17XGA04,2.3,4.2,9,12.7,3.2,12.7,3.3,9.4,56.81,118.93,17XGA04,17XGA04,6,4,0,0,3.7,0,3.5,0.7,17XGA04,5,2.24,0.89,8.95,4.8,0.41,19.61
937,4,9,9,13,9,9,4.9,2010,U07m,80XAA04,6,12.7,6.6,12.7,4.4,854,4,9,9,14,5,5,3.7,2010,U07m,17XGA04,5.8,12.7,9,12.7,4,5.4,9,6.5,65.15,183.98,17XGA04,17XGA04,2,0,0,0,4.7,5.1,0,3.5,17XGA04,4,1.91,1.93,4.14,4.42,1.7,4.7
938,4,9,9,14,9,9,5.1,2010,U07m,80XAA04,4.6,9.4,9,12.7,4.7,855,4,9,9,15,5,5,4.7,2010,U07m,17XGA04,5,12.7,9,8.9,4.8,5.7,4.3,12.7,63.19,166.93,17XGA04,17XGA04,3.7,0,0,2,4.2,5.8,5.1,0,17XGA04,5,2.6,1.81,4.43,6.47,1.86,4.3
939,4,9,9,15,9,9,4.7,2010,U07m,80XAA04,4.3,12.7,9,9.2,5.6,856,4,9,9,16,5,5,4.2,2010,U07m,17XGA04,4.2,12.7,6.1,6.4,8,7.7,3.8,5.7,54.83,127.44,17XGA04,17XGA04,4.7,0,2,4.1,0.5,2.7,5.8,5.1,17XGA04,7,3.11,1.35,5.93,15.52,1.28,6.24
940,4,9,9,16,9,9,2.9,2010,U07m,80XAA04,3.4,12.7,5.6,4.2,2.8,857,4,9,9,17,5,5,0.5,2010,U07m,85XAA04,1,2.5,1,1.2,1.3,1,1.4,1,10.45,4.55,85XAA04,85XAA04,4.2,2,4.1,4.8,2.9,5.7,2.7,5.8,85XAA04,8,4.02,0.12,64.4,1.13,0.01,573.28
941,4,9,9,17,9,9,6.5,2010,U07m,83XAA04,6.2,10,4.7,12.7,5.4,858,4,9,9,18,5,5,2.9,2010,U07m,85XAA04,7.7,5.3,3.4,5.2,5.7,5.1,3,6.6,41.89,77.82,85XAA04,85XAA04,0.5,4.1,4.8,4.2,1.7,4.4,5.7,2.7,85XAA04,8,3.51,0.83,9.69,11.75,0.56,14.24
942,4,9,9,18,9,9,4.3,2010,U07m,83XAA04,3.6,5.4,9,6.8,3.8,859,4,9,9,19,5,5,1.7,2010,U07m,85XAA04,3.3,3.3,2.6,3,9,3.1,2.5,2.9,29.78,37.89,85XAA04,85XAA04,2.9,4.8,4.2,5.5,0,5.3,4.4,5.7,85XAA04,7,4.1,0.41,19.29,2.66,0.15,55.11
943,4,9,9,19,9,9,5.9,2010,U07m,83XAA04,5.2,12.7,5.5,8.9,4.1,860,4,9,9,20,5,5,na,2010,U07m,85XAA04,0,0,0,0,0,0,0,0,0,0,85XAA04,85XAA04,1.7,4.2,5.5,6,5.7,5,5.3,4.4,85XAA04,8,4.72,0,0,0,0,0
944,4,9,9,20,9,9,7.2,2010,U07m,83XAA04,4.9,8.3,6.7,12.1,7.4,861,4,9,9,21,5,5,5.7,2010,U07m,NM6,9,6.5,4.4,12.7,9,12.7,4.8,6.6,65.71,185.12,NM6,NM6,0,5.5,6,0,0,0,5,5.3,NM6,4,2.73,2.09,3.82,4.2,2.18,3.67
945,4,9,9,21,9,9,1.6,2010,U07m,85XAA04,1.6,5,7.2,12.7,9,862,4,9,9,1,6,6,6.8,2010,U07m,81XAA04,9,12.7,5,6.7,5,7.5,6.8,12.7,65.46,189.14,81XAA04,81XAA04,0,0,5.4,6.1,5.4,4.8,2.2,0,81XAA04,5,2.99,2.28,3.51,8.14,3,2.67
946,4,9,9,1,10,10,6.2,2010,U07m,84XAA04,9,12.7,5.4,6.8,7.9,863,4,9,9,2,6,6,5.4,2010,U07m,81XAA04,4,6.4,4.2,6.5,4.6,7.6,4.8,9,47.07,91.8,81XAA04,81XAA04,6.8,5.4,6.1,5.1,5.2,3.7,4.8,2.2,81XAA04,8,4.91,1.1,7.28,9.82,1.13,7.11
947,4,9,9,2,10,10,0.9,2010,U07m,84XAA04,1.1,2.3,1.3,1.7,1.8,864,4,9,9,3,6,6,5.2,2010,U07m,81XAA04,4.4,5.9,4.5,5.8,9,5,5.3,6.6,46.42,93.83,81XAA04,81XAA04,5.4,6.1,5.1,6.3,0,8.1,3.7,4.8,81XAA04,7,4.94,1.05,7.6,6.79,0.92,8.67
948,4,9,9,3,10,10,3.6,2010,U07m,84XAA04,7.2,5.1,3.5,6,3.3,865,4,9,9,4,6,6,na,2010,U07m,81XAA04,0,0,0,0,0,0,0,0,0,0,81XAA04,81XAA04,5.2,5.1,6.3,0.7,4.4,0,8.1,3.7,81XAA04,7,4.19,0,0,0,0,0
949,4,9,9,4,10,10,6.1,2010,U07m,84XAA04,5.7,6.6,5.4,7,5.7,866,4,9,9,5,6,6,4.4,2010,U07m,82XAA04,9,5.2,7.8,12.7,3.8,12.7,9,4.5,64.74,169.24,82XAA04,82XAA04,0,6.3,0.7,0,6,0,0,8.1,82XAA04,4,2.64,1.67,4.8,8.26,1.09,7.32
950,4,9,9,5,10,10,3.6,2010,U07m,17XGA04,3.3,6,3.8,5.2,4.8,867,4,9,9,6,6,6,6,2010,U07m,82XAA04,5.2,11.4,9,9,5,12.7,9,12.7,73.98,228.18,82XAA04,82XAA04,4.4,0.7,0,2.5,4.9,0,0,0,82XAA04,4,1.56,3.84,2.08,13.56,5.75,1.39
951,4,9,9,6,10,10,3.1,2010,U07m,17XGA04,4.2,4.9,3.4,4.8,4.2,868,4,9,9,7,6,6,4.9,2010,U07m,82XAA04,4,12.7,6,8.8,5.1,12.7,9,12.7,71.04,201.29,82XAA04,82XAA04,6,0,2.5,2.2,3.8,0,0,0,82XAA04,4,1.81,2.7,2.96,6.29,3.12,2.56
952,4,9,9,7,10,10,3.6,2010,U07m,17XGA04,4.8,5.2,3.7,4.3,5.1,869,4,9,9,8,6,6,3.8,2010,U07m,82XAA04,3.9,7.7,5.7,6.6,6,6.9,9,12.7,58.57,148.38,82XAA04,82XAA04,4.9,2.5,2.2,3.5,1.9,3.2,0,0,82XAA04,6,2.28,1.67,4.79,8.3,1.89,4.24
953,4,9,9,8,10,10,2.7,2010,U07m,17XGA04,3.9,4.4,2.5,12.7,4.6,870,4,9,9,9,6,6,1.9,2010,U07m,18XAG04,3,5.9,3.2,4.9,2.4,4.9,3.4,12.7,40.42,61.23,18XAG04,18XAG04,3.8,2.2,3.5,3,5.2,3,3.2,0,18XAG04,7,2.99,0.64,12.58,4.13,0.33,24.05
954,4,9,9,9,10,10,2.6,2010,U07m,2XT4E04,4.4,3.4,9,4.3,9,871,4,9,9,10,6,6,5.2,2010,U07m,18XAG04,6.6,7.6,5.7,7.8,7.3,5.5,5.7,7.9,54.06,128.36,18XAG04,18XAG04,1.9,3.5,3,3.3,1.2,6.9,3,3.2,18XAG04,8,3.25,1.6,5,15.98,2.08,3.85
955,4,9,9,10,10,10,na,2010,U07m,2XT4E04,0,0,0,0,0,872,4,9,9,11,6,6,1.2,2010,U07m,18XAG04,1.7,3.6,2.4,12.7,2.1,2.1,1.3,3.6,29.62,31.84,18XAG04,18XAG04,5.2,3,3.3,0,4,6,6.9,3,18XAG04,7,3.92,0.31,26.17,2.07,0.07,108.01
956,4,9,9,11,10,10,3,2010,U07m,2XT4E04,9,4.7,3.2,4.4,9,873,4,9,9,12,6,6,4,2010,U07m,18XAG04,6.9,7,9,4.7,9,8.5,3.6,4.7,53.32,124.16,18XAG04,18XAG04,1.2,3.3,0,6.9,0,2,6,6.9,18XAG04,6,3.29,1.22,6.57,8.37,0.87,9.22
957,4,9,9,12,10,10,na,2010,U07m,2XT4E04,0,0,0,0,0,874,4,9,9,13,6,6,na,2010,U07m,1XTE04,0,0,0,0,0,0,0,0,0,0,1XTE04,1XTE04,4,0,6.9,5.9,0,3.7,2,6,1XTE04,6,3.56,0,0,0,0,0
958,4,9,9,13,10,10,1.8,2010,U07m,85XAA04,9,3.1,3.4,5.7,9,875,4,9,9,14,6,6,na,2010,U07m,1XTE04,0,0,0,0,0,0,0,0,0,0,1XTE04,1XTE04,0,6.9,5.9,6.5,0,4.7,3.7,2,1XTE04,6,3.71,0,0,0,0,0
959,4,9,9,14,10,10,na,2010,U07m,85XAA04,0,0,0,0,0,876,4,9,9,15,6,6,na,2010,U07m,1XTE04,0,0,0,0,0,0,0,0,0,0,1XTE04,1XTE04,0,5.9,6.5,7.1,2,4.2,4.7,3.7,1XTE04,7,4.26,0,0,0,0,0
960,4,9,9,15,10,10,na,2010,U07m,85XAA04,0,0,0,0,0,877,4,9,9,16,6,6,2,2010,U07m,1XTE04,9,3,2,9.4,3,10.2,2.9,3.8,43.24,65.12,1XTE04,1XTE04,0,6.5,7.1,0.7,4.1,0.5,4.2,4.7,1XTE04,7,3.47,0.58,13.9,8.84,0.21,37.48
961,4,9,9,16,10,10,1.8,2010,U07m,85XAA04,9,4.3,2.7,3.1,2.1,878,4,9,9,17,6,6,4.1,2010,U07m,82XAA04,6,4.7,7.7,6.7,4.1,7.5,8,6.3,51,113.97,82XAA04,82XAA04,2,7.1,0.7,3.7,4.8,2.9,0.5,4.2,82XAA04,8,3.24,1.27,6.32,21.04,1.14,7.02
962,4,9,9,17,10,10,5.9,2010,U07m,80XAA04,6.9,7.4,4.6,7,9,879,4,9,9,18,6,6,4.8,2010,U07m,82XAA04,4.9,11.1,5.1,7.3,4.8,9.4,5.6,11.5,59.65,141.68,82XAA04,82XAA04,4.1,0.7,3.7,3.6,4.2,1.7,2.9,0.5,82XAA04,8,2.67,1.79,4.46,25.88,2.52,3.17
963,4,9,9,18,10,10,na,2010,U07m,80XAA04,0,0,0,0,0,880,4,9,9,19,6,6,4.2,2010,U07m,82XAA04,4.2,6.8,4.8,5.3,3.9,12.7,6.4,7.5,51.67,112.6,82XAA04,82XAA04,4.8,3.7,3.6,5.9,5.5,0,1.7,2.9,82XAA04,7,3.51,1.2,6.69,8.57,1.12,7.15
964,4,9,9,19,10,10,3.8,2010,U07m,80XAA04,9,5.6,3.9,6.5,5.4,881,4,9,9,20,6,6,5.5,2010,U07m,82XAA04,5.1,7.7,4.3,8.9,4.3,6.3,9,9.7,55.28,130.66,82XAA04,82XAA04,4.2,3.6,5.9,2.4,6,5.7,0,1.7,82XAA04,7,3.69,1.49,5.36,11.18,1.7,4.71
965,4,9,9,20,10,10,2.5,2010,U07m,80XAA04,3.6,4.2,3.7,5.1,7.8,882,4,9,9,21,6,6,6,2010,U07m,NM6,4.7,6.4,6.4,12.7,9,12.7,4.6,12.7,69.34,197.84,NM6,NM6,5.5,5.9,2.4,0,0,0,5.7,0,NM6,4,2.44,2.46,3.25,5.66,2.79,2.87
966,4,9,9,21,10,10,0.4,2010,U07m,85XAA04,1.2,1.3,0.9,12.7,9,883,4,9,9,1,7,7,5.4,2010,U07m,83XAA04,9,12.7,6.8,12.7,4.2,6.4,4,12.7,68.51,197.17,83XAA04,83XAA04,0,0,1.8,0,6.1,5.4,6.8,0,83XAA04,4,2.51,2.15,3.72,5.68,2.01,3.97
967,4,9,9,1,11,11,4.1,2010,U07m,NM6,9,12.7,4.1,5.6,3.9,884,4,9,9,2,7,7,6.1,2010,U07m,83XAA04,4.8,9.8,9,11.1,4.9,6.9,4.8,6,57.26,146.2,83XAA04,83XAA04,5.4,1.8,0,0.9,5.1,5.2,5.4,6.8,83XAA04,7,3.82,1.59,5.02,15.69,1.84,4.34
968,4,9,9,2,11,11,5.4,2010,U07m,NM6,5.1,6.6,4.5,7,4.4,885,4,9,9,3,7,7,5.1,2010,U07m,83XAA04,4.1,12.7,7.6,9.5,4,12.7,4.5,6.2,61.41,149.14,83XAA04,83XAA04,6.1,0,0.9,1.7,6.3,0,5.2,5.4,83XAA04,6,3.2,1.59,5.02,12.24,1.52,5.26
969,4,9,9,3,11,11,5.7,2010,U07m,NM6,4.6,6.6,5.1,7.4,5.2,886,4,9,9,4,7,7,6.3,2010,U07m,83XAA04,5,11.1,7.1,7.8,8.1,7.5,9,7,62.55,169.05,83XAA04,83XAA04,5.1,0.9,1.7,4,0.7,4.4,0,5.2,83XAA04,7,2.75,2.29,3.49,25.16,3.43,2.33
970,4,9,9,4,11,11,4.1,2010,U07m,NM6,3.8,6.1,4.5,5.8,4.1,887,4,9,9,5,7,7,0.7,2010,U07m,2XT4E04,0.9,3.7,1.3,3.4,9,1.3,1.2,12.7,33.67,29.89,2XT4E04,2XT4E04,6.3,1.7,4,1.9,0,6,4.4,0,2XT4E04,6,3.04,0.23,34.71,1.34,0.03,239.9
971,4,9,9,5,11,11,5,2010,U07m,NM6,4.9,7,4.5,5.6,4.4,888,4,9,9,6,7,7,na,2010,U07m,2XT4E04,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0.7,4,1.9,1.9,2.5,4.9,6,4.4,2XT4E04,8,3.29,0,0,0,0,0
972,4,9,9,6,11,11,5.2,2010,U07m,NM6,4.6,6.6,4.1,5.9,4.5,889,4,9,9,7,7,7,2.5,2010,U07m,2XT4E04,9,7.2,5.1,5,4.8,5.1,3,3.7,42.94,83.4,2XT4E04,2XT4E04,0,1.9,1.9,3.9,2.2,3.8,4.9,6,2XT4E04,7,3.08,0.81,9.84,5.99,0.49,16.28
973,4,9,9,7,11,11,5.2,2010,U07m,NM6,4.5,5.8,4.1,6.5,3.8,890,4,9,9,8,7,7,2.2,2010,U07m,2XT4E04,4.2,6.8,3.2,3.5,3.5,6.8,3.3,3.9,35.38,53.26,2XT4E04,2XT4E04,2.5,1.9,3.9,5.7,3.5,1.9,3.8,4.9,2XT4E04,8,3.51,0.63,12.77,5.8,0.35,23.11
974,4,9,9,8,11,11,7.1,2010,U07m,NM6,5.2,6.8,5.3,7.6,9,891,4,9,9,9,7,7,3.5,2010,U07m,17XGA04,5.5,6,3.4,5.5,4.8,5.1,5.8,6.1,42.37,78.97,17XGA04,17XGA04,2.2,3.9,5.7,4.6,3,5.2,1.9,3.8,17XGA04,8,3.79,0.92,8.66,8.47,0.77,10.43
975,4,9,9,9,11,11,na,2010,U07m,NM6,0,0,0,0,0,892,4,9,9,10,7,7,3,2010,U07m,17XGA04,4.2,4.4,3.6,4.8,4.3,9.1,3.3,7.8,41.33,70.06,17XGA04,17XGA04,3.5,5.7,4.6,5,3.3,1.2,5.2,1.9,17XGA04,8,3.8,0.79,10.13,8.2,0.54,14.88
976,4,9,9,10,11,11,5.1,2010,U07m,NM6,9,6.6,5.8,5.9,4.3,893,4,9,9,11,7,7,3.3,2010,U07m,17XGA04,4.7,5.3,3.6,5.4,9,5.8,6.6,4.9,45.29,91.04,17XGA04,17XGA04,3,4.6,5,4.5,0,4,1.2,5.2,17XGA04,7,3.44,0.96,8.33,7.42,0.73,11.01
977,4,9,9,11,11,11,5.5,2010,U07m,NM6,4.7,8.4,4.3,8.5,4.5,894,4,9,9,12,7,7,na,2010,U07m,17XGA04,0,0,0,0,0,0,0,0,0,0,17XGA04,17XGA04,3.3,5,4.5,4.5,6.9,0,4,1.2,17XGA04,7,3.68,0,0,0,0,0
978,4,9,9,12,11,11,5.6,2010,U07m,NM6,4.5,6.2,6.1,9.5,5.9,895,4,9,9,13,7,7,6.9,2010,U07m,83XAA04,9,7.7,5.4,8.1,4.9,12.7,9,8.1,64.84,182.3,83XAA04,83XAA04,0,4.5,4.5,4,5.9,0,0,4,83XAA04,5,2.86,2.41,3.32,7.69,3.55,2.25
979,4,9,9,13,11,11,2.9,2010,U07m,NM6,3.1,6.6,5.4,4.9,5.1,896,4,9,9,14,7,7,5.9,2010,U07m,83XAA04,4.1,7.2,5.4,12.7,4.3,12.7,9,12.7,68.2,186.63,83XAA04,83XAA04,6.9,4.5,4,0,6.5,0,0,0,83XAA04,4,2.74,2.16,3.71,4.55,2.21,3.62
980,4,9,9,14,11,11,2.2,2010,U07m,NM6,3.9,6.8,2.9,4.6,3.5,897,4,9,9,15,7,7,6.5,2010,U07m,83XAA04,4.7,7.9,9,9,4.3,9.7,9,12.7,66.35,188.01,83XAA04,83XAA04,5.9,4,0,2.7,7.1,2,0,0,83XAA04,5,2.71,2.4,3.34,9.3,3,2.66
981,4,9,9,15,11,11,3.5,2010,U07m,NM6,5.5,5.4,4.3,6.4,4.1,898,4,9,9,16,7,7,7.1,2010,U07m,83XAA04,4.7,12.7,6.5,8.1,8.2,8.1,7,12.7,68.03,188.6,83XAA04,83XAA04,6.5,0,2.7,4.1,0.7,4.1,2,0,83XAA04,6,2.51,2.83,2.83,20.88,4.6,1.74
982,4,9,9,16,11,11,4.2,2010,U07m,NM6,4.9,6.6,4.9,7.2,3.9,899,4,9,9,17,7,7,0.7,2010,U07m,81XAA04,0.8,2.6,1.3,1.6,1.4,1.6,1.3,3.3,14.05,7.61,81XAA04,81XAA04,7.1,2.7,4.1,4.7,3.7,4.8,4.1,2,81XAA04,8,4.15,0.17,47.43,1.53,0.03,314.57
983,4,9,9,17,11,11,5.6,2010,U07m,NM6,5.1,7.8,5.7,7.6,4.8,900,4,9,9,18,7,7,3.7,2010,U07m,81XAA04,7.6,6,4,7.5,4.6,6,3.9,6,45.52,89.54,81XAA04,81XAA04,0.7,4.1,4.7,2.6,3.6,4.2,4.8,4.1,81XAA04,8,3.6,1.03,7.78,11.98,0.94,8.52
984,4,9,9,18,11,11,4.9,2010,U07m,NM6,4.2,7.7,5.1,7.6,4.5,901,4,9,9,19,7,7,3.6,2010,U07m,81XAA04,4.4,5.5,5.2,6.8,3.4,5,4.2,5.5,40.08,69.78,81XAA04,81XAA04,3.7,4.7,2.6,3.1,5.9,5.5,4.2,4.8,81XAA04,8,4.31,0.83,9.58,7.16,0.66,12.18
985,4,9,9,19,11,11,5,2010,U07m,NM6,4.5,7.2,5.4,5.8,5.2,902,4,9,9,20,7,7,5.9,2010,U07m,81XAA04,5.6,8.8,5.9,9.4,6.4,6.3,4.7,7.4,54.51,128.3,81XAA04,81XAA04,3.6,2.6,3.1,2.1,2.4,6,5.5,4.2,81XAA04,8,3.69,1.6,5,14.54,2.26,3.54
986,4,9,9,20,11,11,3.6,2010,U07m,NM6,3.8,6.6,3.4,5.1,4.4,903,4,9,9,21,7,7,2.4,2010,U07m,85XAA04,2.6,5.6,4.8,12.7,9,12.7,2.6,3.9,53.85,135.78,85XAA04,85XAA04,5.9,3.1,2.1,0,0,0,6,5.5,85XAA04,5,2.83,0.85,9.42,3.16,0.4,19.98
