id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,Stems,BA,DBH1,DBH2,DBH3,DBH4,DBH5,DBH6,Ht,Plot,Canker13,Nline,NEline,Eline,SEline,Sline,SWline,Wline,NWline,Line_Index,Area_Index,sName2,sName2,N_DBH,NE_DBH,E_DBH,SE_DBH,S_DBH,SW_DBH,W_DBH,NW_DBH,sName3,DBH_Count,cDBH_AVG,DBH_Ratio,Sum_DBH_Ratio1_sD,Sum_DBH_Ratio2_cD,BA_Ratio,Sum_BA_Ratio
941,5,9,9,9,1,4,0,2009,U07m,2XT4E04,NA,0,,,,,,,,3,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,1.3,2.9,2.6,3.3,0,0,0,0,2XT4E04,4,1.26,0,0,0,0,0
942,5,9,9,10,1,4,0,2009,U07m,2XT4E04,NA,0,,,,,,,,3,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0,2.6,3.3,4.3,0,0,0,0,2XT4E04,3,1.27,0,0,0,0,0
943,5,9,9,11,1,4,0,2009,U07m,2XT4E04,NA,0,,,,,,,,3,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0,3.3,4.3,4.6,0,0,0,0,2XT4E04,3,1.52,0,0,0,0,0
944,5,9,9,12,1,4,0,2009,U07m,2XT4E04,NA,0,,,,,,,,3,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0,4.3,4.6,0,5.1,0,0,0,2XT4E04,3,1.75,0,0,0,0,0
945,5,9,9,5,5,1,1.1,2009,U07m,2XT4E04,1,0.007,1.1,,,,,,,22,,1.3,6.7,2.1,2.5,9,3.3,1.9,10.8,37.52,42.67,2XT4E04,2XT4E04,6.6,1,3.7,4.5,0,3.1,4.1,0.2,2XT4E04,7,2.9,0.38,21.09,7.93,0.09,86.74
946,5,9,9,6,5,1,0,2009,U07m,2XT4E04,NA,0,,,,,,,,22,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,1.1,3.7,4.5,3.6,0,2.6,3.1,4.1,2XT4E04,7,2.84,0,0,0,0,0
947,5,9,9,7,5,1,0,2009,U07m,2XT4E04,NA,0,,,,,,,,22,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0,4.5,3.6,2.6,1.1,4,2.6,3.1,2XT4E04,7,2.69,0,0,0,0,0
948,5,9,9,8,5,1,1.1,2009,U07m,2XT4E04,2,0.007,0.9,0.7,,,,,,22,,9,3,2.7,5.4,2.6,5.6,1.9,3.8,33.97,45.99,2XT4E04,2XT4E04,0,3.6,2.6,1.5,2.7,1.4,4,2.6,2XT4E04,7,2.3,0.48,16.73,3.35,0.18,44.61
949,5,9,9,5,7,2,0.5,2009,U07m,2XT4E04,2,0.001,0.4,0.3,,,,,,32,,0.8,3.3,1.3,2.9,9,1.3,1.1,4.2,23.93,20.38,2XT4E04,2XT4E04,5,1.4,3,1.7,0,4.5,3.7,1,2XT4E04,7,2.54,0.2,40.6,1.66,0.03,295.16
950,5,9,9,6,7,2,0,2009,U07m,2XT4E04,NA,0,,,,,,,,32,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0.5,3,1.7,1.8,2,3.6,4.5,3.7,2XT4E04,8,2.6,0,0,0,0,0
951,5,9,9,7,7,2,2,2009,U07m,2XT4E04,1,0.022,2,,,,,,,32,,9,6.9,4.7,4.8,4.5,5.5,3.2,3.9,42.58,81.1,2XT4E04,2XT4E04,0,1.7,1.8,3.3,2,2.6,3.6,4.5,2XT4E04,7,2.44,0.82,9.75,5.66,0.52,15.25
952,5,9,9,8,7,2,2,2009,U07m,2XT4E04,3,0.022,1.7,0.8,0.7,,,,,32,,4.5,6.7,3.4,3.8,4,7.3,3.9,4.5,38.13,62.51,2XT4E04,2XT4E04,2,1.8,3.3,4.7,2.5,1.5,2.6,3.6,2XT4E04,8,2.75,0.73,11,6.6,0.47,17.11
953,5,9,9,9,10,3,2.2,2009,U07m,2XT4E04,2,0.026,1.7,1.4,,,,,,48,,4.2,3.4,9,4.2,9,4.5,3.8,3.6,41.83,73.72,2XT4E04,2XT4E04,2.5,6,0,4.4,0,4,3,5.5,2XT4E04,6,3.17,0.69,11.55,3.43,0.33,24.14
954,5,9,9,10,10,3,0,2009,U07m,2XT4E04,NA,0,,,,,,,,48,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,2.2,0,4.4,4.6,2.4,2.3,4,3,2XT4E04,7,2.86,0,0,0,0,0
955,5,9,9,11,10,3,2.4,2009,U07m,2XT4E04,3,0.031,1.6,1.6,0.7,,,,,48,,9,4.5,3.1,4.4,9,7.3,4.6,4.8,46.58,95.74,2XT4E04,2XT4E04,0,4.4,4.6,4.6,0,1.8,2.3,4,2XT4E04,6,2.71,0.88,9.04,4.57,0.53,14.97
956,5,9,9,12,10,3,0,2009,U07m,2XT4E04,NA,0,,,,,,,,48,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,2.4,4.6,4.6,2.2,1.4,4,1.8,2.3,2XT4E04,8,2.91,0,0,0,0,0
957,5,9,9,1,2,1,5.3,2009,U07m,80XAA04,1,0.153,5.3,,,,,,,10,,9,12.7,4.6,6.3,5.5,9.6,6,12.7,66.54,190.57,80XAA04,80XAA04,0,0,5,5.4,3.3,1.7,2.7,0,80XAA04,5,2.26,2.34,3.42,8.73,2.99,2.68
958,5,9,9,2,2,1,3.3,2009,U07m,80XAA04,1,0.059,3.3,,,,,,,10,,3.5,5.1,3.4,5.4,4.4,6,5.9,7,40.69,72.48,80XAA04,80XAA04,5.3,5,5.4,4.5,3.4,3.7,1.7,2.7,80XAA04,8,3.96,0.83,9.61,7.65,0.63,12.67
959,5,9,9,3,2,1,3.4,2009,U07m,80XAA04,1,0.063,3.4,,,,,,,10,,4.6,4.9,3.9,4.8,5.6,7.7,4.3,8.5,44.2,84.15,80XAA04,80XAA04,3.3,5.4,4.5,5.7,2.1,2.2,3.7,1.7,80XAA04,8,3.57,0.95,8.41,9.1,0.78,10.26
960,5,9,9,4,2,1,2.1,2009,U07m,80XAA04,1,0.024,2.1,,,,,,,10,,3.4,4,2.4,4.7,2.9,5.2,4.4,4.6,31.75,43.52,80XAA04,80XAA04,3.4,4.5,5.7,3.6,4.4,3,2.2,3.7,80XAA04,8,3.81,0.55,14.52,4.74,0.28,28.15
961,5,9,9,17,2,5,3.8,2009,U07m,80XAA04,3,0.078,3,2.2,0.7,,,,,6,,9,6.4,3.9,5.9,4.5,5.4,4.4,5.7,45.21,90.7,80XAA04,80XAA04,0,3.8,5,4.4,3.8,5.1,3.9,4.7,80XAA04,7,3.84,0.99,8.08,6.15,0.85,9.46
962,5,9,9,18,2,5,3.8,2009,U07m,80XAA04,2,0.077,3.7,0.7,,,,,,6,,4.5,5.5,4.2,6.8,3.6,5.7,3.8,6.3,40.36,68.9,80XAA04,80XAA04,3.8,5,4.4,3.3,5.8,4.7,5.1,3.9,80XAA04,8,4.5,0.84,9.47,6.96,0.69,11.54
963,5,9,9,19,2,5,5.8,2009,U07m,80XAA04,5,0.186,3.3,3.1,2.6,2.2,1.4,,,6,,5.4,7.2,5.7,7.2,5,9,5,6.8,51.41,112.84,80XAA04,80XAA04,3.8,4.4,3.3,4.4,4.6,2.4,4.7,5.1,80XAA04,8,4.09,1.42,5.64,11.97,1.94,4.13
964,5,9,9,20,2,5,4.6,2009,U07m,80XAA04,4,0.118,4.3,1.4,0.9,0.6,,,,6,,4,7.4,4.6,12.7,9,12.7,5.9,6.3,62.66,172.82,80XAA04,80XAA04,5.8,3.3,4.4,0,0,0,2.4,4.7,80XAA04,5,2.58,1.79,4.48,6.13,1.85,4.34
965,5,9,9,9,3,4,5.4,2009,U07m,80XAA04,4,0.157,4.8,1.7,1.6,0.6,,,,13,,5.6,7.3,7.1,9.4,5.7,7.9,6.1,8.3,57.43,142.82,80XAA04,80XAA04,3.3,4,1.4,1.9,3.1,3.3,2.6,2.9,80XAA04,8,2.81,1.92,4.17,17,3.42,2.34
966,5,9,9,10,3,4,3.1,2009,U07m,80XAA04,1,0.052,3.1,,,,,,,13,,3.3,8.8,5.6,11.3,5.1,5.3,4.4,6.9,50.59,106.41,80XAA04,80XAA04,5.4,1.4,1.9,0.4,2.4,4.3,3.3,2.6,80XAA04,8,2.71,1.14,7,16.31,1,7.99
967,5,9,9,11,3,4,2.4,2009,U07m,80XAA04,2,0.032,1.8,1.6,,,,,,13,,3.9,7.1,7.7,10.2,2.7,4.4,3.2,5.4,44.61,89.6,80XAA04,80XAA04,3.1,1.9,0.4,0.6,5.5,4.6,4.3,3.3,80XAA04,8,2.96,0.81,9.88,14.28,0.49,16.41
968,5,9,9,12,3,4,5.5,2009,U07m,80XAA04,2,0.165,5.2,1.8,,,,,,13,,6.3,11.9,8.1,8.1,4.8,12.7,4.9,7.1,63.92,169.05,80XAA04,80XAA04,2.4,0.4,0.6,3.1,4.9,0,4.6,4.3,80XAA04,7,2.54,2.17,3.69,30.58,3.04,2.63
969,5,9,9,5,9,2,5,2009,U07m,80XAA04,1,0.136,5,,,,,,,42,,9,6.6,5.5,8.3,4.5,9.5,5.6,9.9,58.93,148.49,80XAA04,80XAA04,0,4.7,3.2,2.7,4.9,1.7,3,1.4,80XAA04,7,2.7,1.85,4.32,13.68,2.58,3.1
970,5,9,9,6,9,2,4.9,2009,U07m,80XAA04,1,0.131,4.9,,,,,,,42,,4.5,7.7,5.8,7.9,4.6,9.3,6.7,7.9,54.38,125.43,80XAA04,80XAA04,5,3.2,2.7,3,4.6,1.8,1.7,3,80XAA04,8,3.13,1.57,5.1,14.26,2.19,3.66
971,5,9,9,7,9,2,4.6,2009,U07m,80XAA04,1,0.115,4.6,,,,,,,42,,4.4,8,5.4,8.2,4.1,7.4,6.5,9.3,53.34,118.9,80XAA04,80XAA04,4.9,2.7,3,2.5,5.5,3.3,1.8,1.7,80XAA04,8,3.18,1.45,5.52,13.51,1.8,4.43
972,5,9,9,8,9,2,5.5,2009,U07m,80XAA04,2,0.163,4.2,3.5,,,,,,42,,4.9,8.2,6.2,9.1,5.8,6.9,5.6,9.6,56.32,134.36,80XAA04,80XAA04,4.6,3,2.5,2.2,3,4.7,3.3,1.8,80XAA04,8,3.14,1.75,4.56,15.45,2.8,2.86
973,5,9,9,13,9,3,4,2009,U07m,80XAA04,2,0.086,2.8,2.8,,,,,,44,,6.2,12.7,6.7,12.7,4.5,7,4.9,6.7,61.37,157.5,80XAA04,80XAA04,1.8,0,1.4,0,4,3.3,3.4,3.6,80XAA04,6,2.19,1.83,4.38,9.58,2.26,3.54
974,5,9,9,14,9,3,4,2009,U07m,80XAA04,1,0.087,4,,,,,,,44,,4.5,9.4,9,10.8,4.6,12.7,4.9,6.9,62.92,163.05,80XAA04,80XAA04,4,1.4,0,0.7,3.8,0,3.3,3.4,80XAA04,6,2.07,1.93,4.15,13.01,2.31,3.46
975,5,9,9,15,9,3,3.8,2009,U07m,80XAA04,3,0.078,2.7,2.2,1.5,,,,,44,,4.4,12.7,7.6,10.1,5.7,7.7,9,6.8,63.98,173.45,80XAA04,80XAA04,4,0,0.7,1,2.2,2.5,0,3.3,80XAA04,6,1.71,2.22,3.61,14.58,2.93,2.73
976,5,9,9,16,9,3,2.2,2009,U07m,80XAA04,1,0.026,2.2,,,,,,,44,,3.3,9.7,6.2,4.4,2.6,4.9,4.2,12.7,47.98,91.64,80XAA04,80XAA04,3.8,0.7,1,4.2,5.4,3.5,2.5,0,80XAA04,7,2.64,0.83,9.59,8.36,0.48,16.78
977,5,9,9,17,10,6,4.2,2009,U07m,80XAA04,2,0.098,4.1,1.1,,,,,,46,,7.3,7,4.3,6.4,7.4,6.8,3.9,8.4,51.51,115.67,80XAA04,80XAA04,1,3.4,4.6,4.1,0.9,3.7,5.4,2.2,80XAA04,8,3.16,1.33,6.02,15.86,1.43,5.61
978,5,9,9,18,10,6,0.9,2009,U07m,80XAA04,1,0.004,0.9,,,,,,,46,,1.6,2.1,1.6,2.6,2.1,2,1.8,1.8,15.65,10.78,80XAA04,80XAA04,4.2,4.6,4.1,3.5,2.9,4.7,3.7,5.4,80XAA04,8,4.14,0.22,36.78,1.8,0.05,174.33
979,5,9,9,19,10,6,2.9,2009,U07m,80XAA04,1,0.046,2.9,,,,,,,46,,6.9,5.3,4.1,6.7,5.1,4.3,3.4,5.6,41.42,75.73,80XAA04,80XAA04,0.9,4.1,3.5,2.6,2.2,5.6,4.7,3.7,80XAA04,8,3.41,0.85,9.41,9.11,0.62,12.91
980,5,9,9,20,10,6,2.2,2009,U07m,80XAA04,2,0.026,1.6,1.5,,,,,,46,,3.9,4.9,4.1,12.7,9,12.7,2.5,4.1,53.97,134.11,80XAA04,80XAA04,2.9,3.5,2.6,0,0,0,5.6,4.7,80XAA04,5,2.41,0.91,8.77,3.09,0.48,16.71
981,5,9,9,17,1,5,3.9,2009,U07m,81XAA04,2,0.084,3.5,1.8,,,,,,5,,4.1,12.7,4.6,6.4,3.9,12.7,9,12.7,66.17,175.07,81XAA04,81XAA04,4.7,0,3.8,3.8,5.1,0,0,0,81XAA04,4,2.17,1.79,4.46,3.65,1.58,5.06
982,5,9,9,18,1,5,5.1,2009,U07m,81XAA04,2,0.144,4.3,2.8,,,,,,5,,5.1,7.3,5.2,6,4.7,12.7,9,12.7,62.65,172.2,81XAA04,81XAA04,3.9,3.8,3.8,5.8,4.7,0,0,0,81XAA04,5,2.75,1.85,4.31,5.96,2.08,3.84
983,5,9,9,19,1,5,4.7,2009,U07m,81XAA04,3,0.118,3.7,2,2,,,,,5,,4.3,7,4,6.4,6,12.7,9,12.7,62.23,170.71,81XAA04,81XAA04,5.1,3.8,5.8,4.6,2.4,0,0,0,81XAA04,5,2.71,1.73,4.62,5.95,1.75,4.57
984,5,9,9,20,1,5,2.4,2009,U07m,81XAA04,1,0.031,2.4,,,,,,,5,,3,3.7,3.1,12.7,9,12.7,9,12.7,66.04,197.65,81XAA04,81XAA04,4.7,5.8,4.6,0,0,0,0,0,81XAA04,3,1.89,1.27,6.29,1.45,0.6,13.35
985,5,9,9,13,2,4,0,2009,U07m,81XAA04,NA,0,,,,,,,,7,,0,0,0,0,0,0,0,0,0,0,81XAA04,81XAA04,4.6,5.5,4.9,4.3,2.9,5.2,5.1,0,81XAA04,7,4.06,0,0,0,0,0
986,5,9,9,14,2,4,2.9,2009,U07m,81XAA04,1,0.046,2.9,,,,,,,7,,9,4.7,3.6,5.6,5.2,4.2,3.2,4.6,40.25,71.21,81XAA04,81XAA04,0,4.9,4.3,3.7,2.1,5.8,5.2,5.1,81XAA04,7,3.89,0.75,10.72,5.06,0.46,17.51
987,5,9,9,15,2,4,2.1,2009,U07m,81XAA04,1,0.024,2.1,,,,,,,7,,3.8,4.2,3.3,4.5,9,3.9,2.4,3.7,34.73,53.85,81XAA04,81XAA04,2.9,4.3,3.7,3.8,0,4.7,5.8,5.2,81XAA04,7,3.8,0.55,14.48,3.55,0.26,31.25
988,5,9,9,16,2,4,0,2009,U07m,81XAA04,NA,0,,,,,,,,7,,0,0,0,0,0,0,0,0,0,0,81XAA04,81XAA04,2.1,3.7,3.8,5,3.8,3.9,4.7,5.8,81XAA04,8,4.1,0,0,0,0,0
989,5,9,9,1,5,1,1.9,2009,U07m,81XAA04,2,0.02,1.8,0.7,,,,,,21,,9,12.7,2.3,3.9,3.1,5.3,9,12.7,58.01,161.89,81XAA04,81XAA04,0,0,5.4,4.3,3.7,2.7,0,0,81XAA04,4,2.01,0.94,8.47,2.01,0.42,19.01
990,5,9,9,2,5,1,3.7,2009,U07m,81XAA04,1,0.075,3.7,,,,,,,21,,5.9,5.2,4.2,5.9,5,11.5,5.2,12.7,55.56,128.99,81XAA04,81XAA04,1.9,5.4,4.3,4.3,3,0.4,2.7,0,81XAA04,7,2.75,1.35,5.95,16.21,1.27,6.3
991,5,9,9,3,5,1,3,2009,U07m,81XAA04,1,0.049,3,,,,,,,21,,4,5.2,3.7,9.5,2.8,11.9,7.9,6.7,51.89,109.99,81XAA04,81XAA04,3.7,4.3,4.3,1,6.6,0.2,0.4,2.7,81XAA04,8,2.9,1.03,7.73,29.27,0.7,11.41
992,5,9,9,4,5,1,6.6,2009,U07m,81XAA04,2,0.237,4.9,4.4,,,,,,21,,6.2,7.7,7.8,8.2,7.7,7.9,8.7,12,66.17,191.91,81XAA04,81XAA04,3,4.3,1,3.7,1.1,4.1,0.2,0.4,81XAA04,8,2.22,2.97,2.7,69.23,5.77,1.39
993,5,9,9,1,6,2,5.4,2009,U07m,81XAA04,2,0.157,4.9,2.2,,,,,,30,,9,12.7,5.1,6.6,5,7.6,6.7,12.7,65.35,188.43,81XAA04,81XAA04,0,0,4.2,5,4.3,3.7,1.9,0,81XAA04,5,2.39,2.26,3.54,7.92,2.97,2.69
994,5,9,9,2,6,2,4.3,2009,U07m,81XAA04,1,0.101,4.3,,,,,,,30,,4,6.4,4.2,6.5,4.5,7.5,4.8,8.8,46.77,90.81,81XAA04,81XAA04,5.4,4.2,5,4.1,4.3,3,3.7,1.9,81XAA04,8,3.95,1.09,7.35,9.59,1.11,7.21
995,5,9,9,3,6,2,4.3,2009,U07m,81XAA04,1,0.101,4.3,,,,,,,30,,4.5,5.9,4.6,5.9,7.3,5,5.3,6.8,45.34,89.81,81XAA04,81XAA04,4.3,5,4.1,5,1,6.6,3,3.7,81XAA04,8,4.09,1.05,7.6,11.32,0.97,8.25
996,5,9,9,4,6,2,1,2009,U07m,81XAA04,1,0.005,1,,,,,,,30,,1.7,2.5,1.5,8.5,1.9,6.1,1.2,3.2,26.52,22.95,81XAA04,81XAA04,4.3,4.1,5,0.5,3.7,1.1,6.6,3,81XAA04,8,3.54,0.28,28.3,4.34,0.06,128.01
997,5,9,9,17,7,6,0.7,2009,U07m,81XAA04,1,0.003,0.7,,,,,,,35,,1,2.8,1.5,2.1,1.7,1.9,1.6,3.7,16.27,10.46,81XAA04,81XAA04,5.4,2.5,3.5,3.6,3,4,3.3,1.7,81XAA04,8,3.38,0.21,38.57,1.84,0.04,202.86
998,5,9,9,18,7,6,3,2009,U07m,81XAA04,1,0.049,3,,,,,,,35,,7.3,5.9,4.1,8,4.4,5.9,3.9,6.1,45.44,88.71,81XAA04,81XAA04,0.7,3.5,3.6,1.8,3.1,3.5,4,3.3,81XAA04,8,2.94,1.02,7.83,11.13,0.93,8.63
999,5,9,9,19,7,6,3.1,2009,U07m,81XAA04,2,0.054,2.5,1.9,,,,,,35,,4.6,5.9,5.7,6.9,3.7,5.1,4.2,5.6,41.71,76.11,81XAA04,81XAA04,3,3.6,1.8,2.6,4.4,4.6,3.5,4,81XAA04,8,3.44,0.9,8.87,7.85,0.76,10.48
1000,5,9,9,20,7,6,4.4,2009,U07m,81XAA04,2,0.107,4.2,1.4,,,,,,35,,5.3,9,5.7,12.7,9,12.7,4.4,7.1,65.91,185.45,81XAA04,81XAA04,3.1,1.8,2.6,0,0,0,4.6,3.5,81XAA04,5,1.95,2.26,3.55,7.77,2.92,2.74
1001,5,9,9,13,8,3,3.4,2009,U07m,81XAA04,1,0.063,3.4,,,,,,,37,,4.4,8.3,4.1,5.8,4.6,5.2,3.5,11.7,47.61,90.37,81XAA04,81XAA04,3.6,1.8,4,4,3.3,5,5.3,0.3,81XAA04,8,3.41,1,8.03,18.22,0.82,9.71
1002,5,9,9,14,8,3,3.3,2009,U07m,81XAA04,1,0.059,3.3,,,,,,,37,,4.4,5.8,4.1,5.9,9,4.9,3.6,4.9,42.57,80.44,81XAA04,81XAA04,3.4,4,4,3.8,0,5.2,5,5.3,81XAA04,7,3.84,0.86,9.3,5.41,0.63,12.68
1003,5,9,9,15,8,3,0,2009,U07m,81XAA04,NA,0,,,,,,,,37,,0,0,0,0,0,0,0,0,0,0,81XAA04,81XAA04,3.3,4,3.8,2.2,2.5,5.4,5.2,5,81XAA04,8,3.93,0,0,0,0,0
1004,5,9,9,16,8,3,2.5,2009,U07m,81XAA04,1,0.034,2.5,,,,,,,37,,9,5.1,4.8,4,3.8,9.9,2.8,4.1,43.54,77.28,81XAA04,81XAA04,0,3.8,2.2,5.4,3.5,0.7,5.4,5.2,81XAA04,7,3.27,0.76,10.48,7.49,0.43,18.78
1005,5,9,9,5,1,1,3,2009,U07m,82XAA04,1,0.049,3,,,,,,,2,,5.2,7.5,3.6,5.3,5,12.7,9,12.7,61.09,166.48,82XAA04,82XAA04,2.2,2.1,4.4,4.2,2.4,0,0,0,82XAA04,5,1.91,1.57,5.1,5.44,1.38,5.78
1006,5,9,9,6,1,1,2.4,2009,U07m,82XAA04,1,0.031,2.4,,,,,,,2,,4,4.5,3.3,4.2,3.1,12.7,9,12.7,53.54,134.11,82XAA04,82XAA04,3,4.4,4.2,4.9,4.5,0,0,0,82XAA04,5,2.63,0.91,8.75,2.94,0.51,15.67
1007,5,9,9,7,1,1,4.5,2009,U07m,82XAA04,3,0.111,3.2,2.4,2.1,,,,,2,,5.9,6.6,4.3,7.7,7,12.7,9,12.7,65.94,193.42,82XAA04,82XAA04,2.4,4.2,4.9,2.9,1.3,0,0,0,82XAA04,5,1.96,2.29,3.49,8.88,2.82,2.84
1008,5,9,9,8,1,1,1.3,2009,U07m,82XAA04,1,0.009,1.3,,,,,,,2,,2,2.7,2.8,4.2,9,12.7,9,12.7,55.17,152.79,82XAA04,82XAA04,4.5,4.9,2.9,2.6,0,0,0,0,82XAA04,4,1.86,0.7,11.46,1.5,0.23,35.17
1009,5,9,9,13,3,4,4.9,2009,U07m,82XAA04,3,0.132,3.8,2.2,2.2,,,,,14,,4.2,11.3,5.5,12.7,4.8,8,9,6.6,62.17,155.2,82XAA04,82XAA04,5.5,0.6,3.1,0,4.3,2.9,0,4.6,82XAA04,6,2.63,1.87,4.29,14.53,2.18,3.68
1010,5,9,9,14,3,4,4.3,2009,U07m,82XAA04,2,0.102,4.1,1.4,,,,,,14,,4.2,7.4,9,6.5,4.8,8.6,5.4,12.7,58.61,140.4,82XAA04,82XAA04,4.9,3.1,0,4.1,3.7,2.1,2.9,0,82XAA04,6,2.6,1.65,4.84,8.01,1.92,4.16
1011,5,9,9,15,3,4,3.7,2009,U07m,82XAA04,2,0.077,2.7,2.6,,,,,,14,,4.2,12.7,4.3,5.7,4.4,12.7,5.7,7.1,56.88,126.21,82XAA04,82XAA04,4.3,0,4.1,4.6,3.8,0,2.1,2.9,82XAA04,6,2.72,1.36,5.89,6.58,1.31,6.12
1012,5,9,9,16,3,4,3.8,2009,U07m,82XAA04,2,0.079,3.5,1.5,,,,,,14,,4.6,6.1,4.1,7.7,3.9,6.4,9,8.2,49.88,108.58,82XAA04,82XAA04,3.7,4.1,4.6,2.5,5,3.8,0,2.1,82XAA04,7,3.23,1.18,6.79,7.87,1.14,7.05
1013,5,9,9,17,4,5,2.5,2009,U07m,82XAA04,1,0.034,2.5,,,,,,,16,,3.2,5.1,7.5,6.5,3.1,4.6,3,5.1,37.96,64.28,82XAA04,82XAA04,4.6,3.8,0.5,2.4,4.8,4.4,5,3.8,82XAA04,8,3.66,0.68,11.72,9.49,0.41,19.75
1014,5,9,9,18,4,5,4.8,2009,U07m,82XAA04,3,0.124,3.2,2.7,2.3,,,,,16,,5.9,11.5,6,9.9,5.2,7.5,4.7,6.2,56.98,137.4,82XAA04,82XAA04,2.5,0.5,2.4,1.4,3.5,3.3,4.4,5,82XAA04,8,2.88,1.67,4.79,21.83,2.26,3.55
1015,5,9,9,19,4,5,3.5,2009,U07m,82XAA04,2,0.066,2.7,2.2,,,,,,16,,3.8,7.6,6.4,11.4,3.7,5.6,4.6,5.6,48.86,101.91,82XAA04,82XAA04,4.8,2.4,1.4,0.4,4.9,4.4,3.3,4.4,82XAA04,8,3.25,1.08,7.43,16.8,0.94,8.53
1016,5,9,9,20,4,5,4.9,2009,U07m,82XAA04,3,0.13,3.5,2.6,2.2,,,,,16,,5.3,9.9,8.3,12.7,9,12.7,4.7,7.6,70.27,214.15,82XAA04,82XAA04,3.5,1.4,0.4,0,0,0,4.4,3.3,82XAA04,5,1.63,3.02,2.65,19.75,4.3,1.86
1017,5,9,9,5,6,2,3.7,2009,U07m,82XAA04,3,0.077,3.3,1.4,1.1,,,,,29,,7.1,5.4,7.9,12.7,4.1,12.7,6.9,4.6,61.45,154.85,82XAA04,82XAA04,1,5,0.5,0,4.5,0,1.1,6.6,82XAA04,6,2.34,1.58,5.05,16.59,1.2,6.67
1018,5,9,9,6,6,2,4.5,2009,U07m,82XAA04,2,0.109,4.1,1.8,,,,,,29,,4.9,11.5,9,8.8,5,12.7,9,10.2,71.16,213.47,82XAA04,82XAA04,3.7,0.5,0,2,3.6,0,0,1.1,82XAA04,5,1.36,3.3,2.42,17.81,5.05,1.59
1019,5,9,9,7,6,2,3.6,2009,U07m,82XAA04,3,0.071,3.1,1.5,1.1,,,,,29,,4,12.7,5.8,8.2,5.2,9.7,9,12.7,67.4,183.42,82XAA04,82XAA04,4.5,0,2,2,2.6,1.1,0,0,82XAA04,5,1.52,2.36,3.39,9.06,2.86,2.79
1020,5,9,9,8,6,2,2.6,2009,U07m,82XAA04,2,0.038,2.3,1.3,,,,,,29,,3.8,7.2,5.1,6.5,5.7,6.2,6.3,12.7,53.55,119.31,82XAA04,82XAA04,3.6,2,2,2.5,1.5,2.7,1.1,0,82XAA04,7,1.93,1.35,5.92,9.42,1.42,5.62
1021,5,9,9,17,6,6,3.3,2009,U07m,82XAA04,2,0.06,3,1.4,,,,,,26,,5.9,4.8,7.4,6.7,4.1,7.4,7.8,5.9,50.03,109.64,82XAA04,82XAA04,1.7,5.4,0.7,3,4,2.4,0.5,3.8,82XAA04,8,2.69,1.23,6.52,18.03,1.12,7.16
1022,5,9,9,18,6,6,4,2009,U07m,82XAA04,2,0.089,3,2.7,,,,,,26,,4.9,10.8,5.1,7.2,4.8,9.4,5.6,11.3,59.24,140.77,82XAA04,82XAA04,3.3,0.7,3,3.1,3.5,1.4,2.4,0.5,82XAA04,8,2.24,1.79,4.47,23.22,2.55,3.14
1023,5,9,9,19,6,6,3.5,2009,U07m,82XAA04,1,0.067,3.5,,,,,,,26,,4.2,6.9,4.8,5.6,3.9,11.4,6.4,7.6,50.76,109.05,82XAA04,82XAA04,4,3,3.1,4.4,4.6,0.4,1.4,2.4,82XAA04,8,2.91,1.2,6.66,17.44,1.18,6.78
1024,5,9,9,20,6,6,4.6,2009,U07m,82XAA04,2,0.116,3.5,3,,,,,,26,,5.1,7.6,4.6,12.7,9,12.7,8.3,9.8,69.81,211.27,82XAA04,82XAA04,3.5,3.1,4.4,0,0,0,0.4,1.4,82XAA04,5,1.6,2.87,2.78,18.63,3.91,2.05
1025,5,9,9,9,8,3,4.7,2009,U07m,82XAA04,3,0.118,3.8,1.9,1.9,,,,,38,,5.3,5.9,5.5,6.9,5,8.9,5.9,8.9,52.29,117.63,82XAA04,82XAA04,3.3,5.5,3,4,3.7,2,2.5,2,82XAA04,8,3.25,1.45,5.53,12.87,1.88,4.26
1026,5,9,9,10,8,3,3.7,2009,U07m,82XAA04,2,0.074,3.4,1.4,,,,,,38,,4,7,4.3,7.8,4.1,8.1,5.8,7.6,48.84,98.92,82XAA04,82XAA04,4.7,3,4,2.3,4.4,2.1,2,2.5,82XAA04,8,3.13,1.18,6.76,10.49,1.27,6.31
1027,5,9,9,11,8,3,4.4,2009,U07m,82XAA04,2,0.105,3.3,2.9,,,,,,38,,4.9,6.7,5.9,9,5,11.9,6.1,8.8,58.21,140.63,82XAA04,82XAA04,3.7,4,2.3,1.8,3.6,0.3,2.1,2,82XAA04,8,2.48,1.78,4.5,26.83,2.6,3.08
