id,setid,longft,shortft,row,col,block,dbh,year,site,name,plot,ibap,iba,ibamai,batot,ht,stms,canker,nline,neline,eline,seline,sline,swline,wline,nwline,lineindex,areaindex,sname2,ndbh,nedbh,edbh,sedbh,sdbh,swdbh,wdbh,nwdbh,sname3,dbhc,dbha,dbhr,sdbhr1d,sdbhr2d,bar,sbar
903,6,9,9,21,7,NA,2.4,2010,U07m,85XAA04,NA,60%,0.012,0.005,0.031,NA,NA,NA,2.6,5.6,4.8,12.7,9,12.7,2.6,3.9,53.85,135.78,85XAA04,5.9,3.1,2.1,NA,NA,NA,6,5.5,85XAA04,5,2.83,0.85,9.42,3.16,0.4,19.98
904,6,9,9,1,8,2,1.8,2010,U07m,1XTE04,40,92%,0.008,0.003,0.018,NA,NA,NA,9,12.7,6,6.5,9,2.9,2.3,12.7,61.15,164.37,1XTE04,NA,NA,NA.9,1.7,NA,6.1,5.4,NA,1XTE04,4,1.76,1.02,7.83,3.69,0.37,21.63
905,6,9,9,2,8,2,NA,2010,U07m,1XTE04,40,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1XTE04,1.8,NA.9,1.7,NA,NA.9,5.1,6.1,5.4,1XTE04,7,2.74,0,0,0,0,0
906,6,9,9,3,8,2,0.9,2010,U07m,1XTE04,40,65%,0.002,0.001,0.004,NA,NA,NA,9,4.4,9,12.7,3.1,1.6,1.3,1.6,42.83,91.06,1XTE04,NA,1.7,NA,NA,1.7,6.3,5.1,6.1,1XTE04,5,2.61,0.34,23.22,1.53,0.06,134.19
907,6,9,9,4,8,2,1.7,2010,U07m,1XTE04,40,47%,0.005,0.003,0.016,NA,NA,NA,5.9,12.7,9,2.7,2.7,9,1.9,3.2,47.15,101.72,1XTE04,NA.9,NA,NA,6.2,4,NA.7,6.3,5.1,1XTE04,6,2.9,0.59,13.65,5.62,0.19,42.02
908,6,9,9,5,8,2,4,2010,U07m,18XAG04,39,78%,0.038,0.015,0.087,NA,NA,NA,6.3,12.7,3.5,4.9,6.1,12.7,7.7,4.9,58.95,147.48,18XAG04,1.7,NA,6.2,6.3,1.9,NA,NA.7,6.3,18XAG04,6,2.89,1.39,5.77,12.09,1.03,7.8
909,6,9,9,6,8,2,1.9,2010,U07m,18XAG04,39,25%,0.004,0.003,0.02,NA,NA,NA,2.9,3,2.1,3.3,4.5,5.5,9,9.3,39.53,78.23,18XAG04,4,6.2,6.3,5.5,1.9,2.5,NA,NA.7,18XAG04,7,3.39,0.56,14.26,5.9,0.21,37.32
910,6,9,9,7,8,2,1.9,2010,U07m,18XAG04,39,9%,0.002,0.003,0.02,NA,NA,NA,4.5,2.9,2.3,2.8,2.9,5.9,3.9,12.7,38,64.26,18XAG04,1.9,6.3,5.5,6.8,3.9,2.2,2.5,NA,18XAG04,7,3.64,0.52,15.32,4.04,0.2,40.47
911,6,9,9,8,8,2,3.9,2010,U07m,18XAG04,39,45%,0.026,0.014,0.085,NA,NA,NA,6.1,5.3,3.3,6.5,3.7,6.7,5.8,7.8,45.02,88.13,18XAG04,1.9,5.5,6.8,3.7,5.7,3.5,2.2,2.5,18XAG04,8,3.97,0.98,8.15,9.52,0.81,9.84
912,6,9,9,9,8,3,5.7,2010,U07m,82XAA04,38,49%,0.058,0.029,0.176,NA,NA,NA,5.3,5.8,5.5,6.8,5,8.3,5.6,9.2,51.53,114,82XAA04,3.9,6.8,3.7,4.9,4.6,3,3.5,2.2,82XAA04,8,4.08,1.4,5.72,12.36,1.78,4.51
913,6,9,9,10,8,3,4.6,2010,U07m,82XAA04,38,56%,0.041,0.019,0.115,NA,NA,NA,4,7.1,4.4,8,4.3,6.9,5.4,7.2,47.33,93.44,82XAA04,5.7,3.7,4.9,2.7,5,3.9,3,3.5,82XAA04,8,4.05,1.14,7.04,9.64,1.22,6.57
914,6,9,9,11,8,3,5,2010,U07m,82XAA04,38,31%,0.032,0.023,0.138,NA,NA,NA,4.7,6.4,5.8,8.5,4.7,12.7,5.1,8,55.92,127.15,82XAA04,4.6,4.9,2.7,2.5,4.5,NA,3.9,3,82XAA04,7,3.26,1.53,5.22,10.02,1.94,4.13
915,6,9,9,12,8,3,4.5,2010,U07m,82XAA04,38,56%,0.04,0.018,0.11,NA,NA,NA,4.3,8,5.8,6.1,4.5,5,9,6.8,49.44,106.37,82XAA04,5,2.7,2.5,4.9,4.5,6.9,NA,3.9,82XAA04,7,3.8,1.18,6.76,8.09,1.11,7.19
916,6,9,9,13,8,3,4.5,2010,U07m,81XAA04,37,77%,0.048,0.019,0.112,NA,NA,NA,4.5,8.2,4.3,6,4.8,5.5,3.6,12.7,49.51,97.05,81XAA04,4.5,2.5,4.9,5.1,4,5.9,6.9,NA,81XAA04,7,4.22,1.07,7.51,7.14,0.93,8.64
917,6,9,9,14,8,3,4,2010,U07m,81XAA04,37,47%,0.028,0.015,0.087,NA,NA,NA,4.2,5.7,4,5.9,9,4.8,3.6,4.7,41.92,78.03,81XAA04,4.5,4.9,5.1,4.7,NA,6.5,5.9,6.9,81XAA04,7,4.81,0.83,9.63,5.21,0.59,13.56
918,6,9,9,15,8,3,NA,2010,U07m,81XAA04,37,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,81XAA04,4,5.1,4.7,2.9,2.7,7.1,6.5,5.9,81XAA04,8,4.86,0,0,0,0,0
919,6,9,9,16,8,3,2.7,2010,U07m,81XAA04,37,17%,0.006,0.007,0.04,NA,NA,NA,9,4.6,4.3,3.7,3.6,10.1,2.5,3.7,41.61,69.14,81XAA04,NA,4.7,2.9,6.5,4.1,NA.7,7.1,6.5,81XAA04,7,4.06,0.66,12.04,7.23,0.32,25.06
920,6,9,9,17,8,6,4.1,2010,U07m,84XAA04,36,36%,0.024,0.015,0.091,NA,NA,NA,5.4,7.5,3.5,6.2,4.2,6.7,7.7,4.7,45.81,90.04,84XAA04,2.7,2.9,6.5,4.3,4.7,3.7,NA.7,7.1,84XAA04,8,4.07,1.01,7.95,12.93,0.82,9.7
921,6,9,9,18,8,6,4.7,2010,U07m,84XAA04,36,70%,0.05,0.02,0.12,NA,NA,NA,4.8,5.3,4.7,5.6,5.8,7.2,5,11.1,49.61,105.04,84XAA04,4.1,6.5,4.3,5.9,2.6,3.6,3.7,NA.7,84XAA04,8,3.92,1.2,6.68,14.86,1.21,6.62
922,6,9,9,19,8,6,2.6,2010,U07m,84XAA04,36,92%,0.017,0.006,0.036,NA,NA,NA,3.2,4.8,2.8,3.4,4.1,3.9,3.8,5.3,31.16,42.1,84XAA04,4.7,4.3,5.9,7.2,3.1,5.9,3.6,3.7,84XAA04,8,4.8,0.54,14.77,4.66,0.27,29.33
923,6,9,9,20,8,6,3.1,2010,U07m,84XAA04,36,42%,0.016,0.009,0.052,NA,NA,NA,4.9,4.4,2.7,8.4,5.4,7.2,3.1,5.9,41.91,73.87,84XAA04,2.6,5.9,7.2,1.6,2.1,2.4,5.9,3.6,84XAA04,8,3.91,0.79,10.1,8.24,0.5,16.02
924,6,9,9,21,8,NA,2.1,2010,U07m,85XAA04,NA,53%,0.008,0.004,0.024,NA,NA,NA,3.6,2.9,5.1,12.7,9,12.7,4.2,3.3,53.61,141.02,85XAA04,3.1,7.2,1.6,NA,NA,NA,2.4,5.9,85XAA04,5,2.53,0.83,9.62,3.51,0.34,23.71
925,6,9,9,1,9,2,0.9,2010,U07m,85XAA04,41,27%,0.001,0.001,0.004,NA,NA,NA,9,12.7,1.1,6.4,3.1,12.7,3,12.7,60.79,136.62,85XAA04,NA,NA,6.3,NA.9,1.7,NA,1.8,NA,85XAA04,4,1.34,0.67,11.89,2.17,0.14,57.57
926,6,9,9,2,9,2,1.7,2010,U07m,85XAA04,41,28%,0.003,0.003,0.016,NA,NA,NA,5.9,2.7,5.9,4.1,9,8.3,9,6.2,51.06,118.23,85XAA04,NA.9,6.3,NA.9,3.6,NA,NA.9,NA,1.8,85XAA04,6,1.8,0.94,8.47,7.35,0.4,20.18
927,6,9,9,3,9,2,NA,2010,U07m,85XAA04,41,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,85XAA04,1.7,NA.9,3.6,6.1,NA,1.7,NA.9,NA,85XAA04,6,1.86,0,0,0,0,0
928,6,9,9,4,9,2,NA,2010,U07m,85XAA04,41,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,85XAA04,NA,3.6,6.1,3.6,6.2,4,1.7,NA.9,85XAA04,7,3.26,0,0,0,0,0
929,6,9,9,5,9,2,6.2,2010,U07m,80XAA04,42,54%,0.073,0.035,0.21,NA,NA,NA,9,6.4,5.7,8.5,4.5,9.7,5.5,10,59.26,149.13,80XAA04,NA,6.1,3.6,3.1,6.3,1.9,4,1.7,80XAA04,7,3.34,1.86,4.31,14.18,2.52,3.17
930,6,9,9,6,9,2,6.3,2010,U07m,80XAA04,42,65%,0.086,0.036,0.216,NA,NA,NA,4.5,8.1,6,8.1,4.8,9.8,6.9,7.8,56.05,133.33,80XAA04,6.2,3.6,3.1,3.6,5.5,1.9,1.9,4,80XAA04,8,3.72,1.69,4.73,15.9,2.49,3.21
931,6,9,9,7,9,2,5.5,2010,U07m,80XAA04,42,43%,0.05,0.027,0.165,NA,NA,NA,4.2,8.1,5.4,8.5,4,7.4,6.7,9.5,53.93,120.9,80XAA04,6.3,3.1,3.6,2.7,6.8,3.9,1.9,1.9,80XAA04,8,3.77,1.46,5.49,14.22,1.75,4.57
932,6,9,9,8,9,2,6.8,2010,U07m,80XAA04,42,56%,0.091,0.042,0.254,NA,NA,NA,5,8.3,6.4,9.2,5.8,6.9,5.7,9.9,57.37,139.43,80XAA04,5.5,3.6,2.7,2.6,3.7,5.7,3.9,1.9,80XAA04,8,3.7,1.84,4.35,16.61,3.03,2.64
933,6,9,9,9,9,3,3.7,2010,U07m,84XAA04,43,55%,0.026,0.012,0.074,NA,NA,NA,3.2,7.4,5.3,12.7,3.9,5.7,3.5,6.2,47.83,92.79,84XAA04,6.8,2.7,2.6,NA,4.9,4.6,5.7,3.9,84XAA04,7,3.9,0.95,8.43,6.49,0.72,11.19
934,6,9,9,10,9,3,4.9,2010,U07m,84XAA04,43,49%,0.042,0.022,0.129,NA,NA,NA,5.1,8.3,9,7.9,5.8,6.3,4.6,5.9,52.97,126.44,84XAA04,3.7,2.6,NA,3,2.7,5,4.6,5.7,84XAA04,7,3.41,1.44,5.57,9.56,1.66,4.81
935,6,9,9,11,9,3,2.7,2010,U07m,84XAA04,43,41%,0.011,0.007,0.039,NA,NA,NA,3.2,12.7,4.3,12.7,4.7,4.8,3.2,4.7,50.23,97.57,84XAA04,4.9,NA,3,NA,2.5,4.5,5,4.6,84XAA04,6,3.06,0.88,9.07,4.26,0.55,14.5
936,6,9,9,12,9,3,2.5,2010,U07m,84XAA04,43,93%,0.016,0.006,0.034,NA,NA,NA,4.3,5.8,9,7.4,3,4.5,3.2,4.2,41.56,80.13,84XAA04,2.7,3,NA,1.8,4.9,4.5,4.5,5,84XAA04,7,3.3,0.76,10.56,5.27,0.46,17.45
937,6,9,9,13,9,3,4.9,2010,U07m,80XAA04,44,56%,0.048,0.022,0.134,NA,NA,NA,6,12.7,6.6,12.7,4.4,7,4.7,6.6,60.74,153.43,80XAA04,2.5,NA,1.8,NA,5.1,4,4.5,4.5,80XAA04,6,2.8,1.75,4.57,9.05,2.09,3.83
938,6,9,9,14,9,3,5.1,2010,U07m,80XAA04,44,63%,0.055,0.024,0.142,NA,NA,NA,4.6,9.4,9,12.7,4.7,12.7,5,6.8,64.94,173.58,80XAA04,4.9,1.8,NA,NA,4.7,NA,4,4.5,80XAA04,5,2.49,2.05,3.9,7.37,2.43,3.29
939,6,9,9,15,9,3,4.7,2010,U07m,80XAA04,44,54%,0.042,0.02,0.12,NA,NA,NA,4.3,12.7,9,10,5.6,8.1,9,6.9,65.54,185.27,80XAA04,5.1,NA,NA,1.3,2.9,2.7,NA,4,80XAA04,5,2,2.35,3.4,9.07,2.98,2.69
940,6,9,9,16,9,3,2.9,2010,U07m,80XAA04,44,74%,0.019,0.008,0.046,NA,NA,NA,3.4,12.7,6.2,4.2,2.8,5.3,4.7,12.7,52.01,107.04,80XAA04,4.7,NA,1.3,5.9,6.5,4.1,2.7,NA,80XAA04,6,3.15,0.92,8.69,5.57,0.54,14.86
941,6,9,9,17,9,6,6.5,2010,U07m,83XAA04,45,41%,0.067,0.038,0.229,NA,NA,NA,6.2,10.6,4.7,12.7,5.4,7.4,5.5,9,61.59,152.53,83XAA04,2.9,1.3,5.9,NA,4.3,4.7,4.1,2.7,83XAA04,7,3.24,2.01,3.98,15.23,3.08,2.59
942,6,9,9,18,9,6,4.3,2010,U07m,83XAA04,45,36%,0.027,0.017,0.102,NA,NA,NA,3.6,5.4,9,6.8,3.8,7.9,4.3,6.5,47.25,95.29,83XAA04,6.5,5.9,NA,3.8,5.9,2.6,4.7,4.1,83XAA04,7,4.19,1.03,7.79,6.87,0.86,9.3
943,6,9,9,19,9,6,5.9,2010,U07m,83XAA04,45,55%,0.067,0.031,0.187,NA,NA,NA,5.2,12.7,5.5,8.9,4.1,8.3,6.2,7.1,58.08,137.25,83XAA04,4.3,NA,3.8,2.5,7.2,3.1,2.6,4.7,83XAA04,7,3.53,1.67,4.78,11.53,2.15,3.72
944,6,9,9,20,9,6,7.2,2010,U07m,83XAA04,45,67%,0.115,0.048,0.286,NA,NA,NA,4.9,8.3,6.7,12.1,7.4,9.9,6.3,9.4,64.88,178.84,83XAA04,5.9,3.8,2.5,NA.4,1.6,2.1,3.1,2.6,83XAA04,8,2.75,2.62,3.06,37.02,5.25,1.52
945,6,9,9,21,9,NA,1.6,2010,U07m,85XAA04,NA,31%,0.003,0.002,0.014,NA,NA,NA,1.6,5,7.2,12.7,9,12.7,3.9,4.3,56.48,154.9,85XAA04,7.2,2.5,NA.4,NA,NA,NA,2.1,3.1,85XAA04,5,1.91,0.84,9.56,6.14,0.28,28.23
946,6,9,9,1,10,2,6.3,2010,U07m,84XAA04,50,108%,0.114,0.036,0.219,NA,NA,NA,9,12.7,5.5,6.9,7.9,10,7.9,12.7,72.53,229.08,84XAA04,NA,NA,4.1,5.4,NA.9,1.7,NA.9,NA,84XAA04,5,1.63,3.88,2.06,20.41,6.29,1.27
947,6,9,9,2,10,2,0.9,2010,U07m,84XAA04,50,27%,0.001,0.001,0.004,NA,NA,NA,1.1,2.3,1.3,1.7,1.8,12.7,3.1,6.4,30.44,35.51,84XAA04,6.3,4.1,5.4,5.7,3.6,NA,1.7,NA.9,84XAA04,7,3.46,0.26,30.78,2.47,0.05,166.43
948,6,9,9,3,10,2,3.6,2010,U07m,84XAA04,50,54%,0.025,0.012,0.071,NA,NA,NA,7.2,5.1,3.5,6,3.3,12.7,9,8.6,55.44,138.64,84XAA04,NA.9,5.4,5.7,4.1,6.1,NA,NA,1.7,84XAA04,6,2.99,1.21,6.64,8.88,0.87,9.21
949,6,9,9,4,10,2,6.1,2010,U07m,84XAA04,50,68%,0.083,0.034,0.205,NA,NA,NA,5.7,6.6,5.4,7,5.7,6.3,9,12.7,58.32,151.68,84XAA04,3.6,5.7,4.1,5,3.6,6.2,NA,NA,84XAA04,6,3.52,1.73,4.62,8.15,2.15,3.73
950,6,9,9,5,10,2,3.6,2010,U07m,17XGA04,49,29%,0.017,0.012,0.073,NA,NA,NA,3.3,6,3.8,5.2,4.8,4.6,3.3,12.7,43.76,74.02,17XGA04,6.1,4.1,5,5.2,3.1,6.3,6.2,NA,17XGA04,7,4.5,0.8,10,5.19,0.53,14.95
951,6,9,9,6,10,2,3.1,2010,U07m,17XGA04,49,36%,0.014,0.009,0.054,NA,NA,NA,4.2,4.9,3.4,4.8,4.2,4.6,3,4.2,33.11,47.88,17XGA04,3.6,5,5.2,5.2,3.6,5.5,6.3,6.2,17XGA04,8,5.08,0.61,13.1,5.09,0.36,22.2
952,6,9,9,7,10,2,3.6,2010,U07m,17XGA04,49,47%,0.023,0.012,0.07,NA,NA,NA,4.8,5.2,3.7,4.3,5.1,4.4,3.6,4.6,35.74,56.34,17XGA04,3.1,5.2,5.2,7.1,2.7,6.8,5.5,6.3,17XGA04,8,5.24,0.69,11.64,6.14,0.44,18.33
953,6,9,9,8,10,2,2.7,2010,U07m,17XGA04,49,14%,0.005,0.007,0.04,NA,NA,NA,3.9,4.4,2.5,12.7,4.6,5.4,2.6,4.2,40.12,64.6,17XGA04,3.6,5.2,7.1,NA,2.6,3.7,6.8,5.5,17XGA04,7,4.31,0.63,12.78,4.31,0.31,25.7
954,6,9,9,9,10,3,2.6,2010,U07m,2XT4E04,48,41%,0.011,0.006,0.037,NA,NA,NA,4.4,3.4,9,4.3,9,4.4,3.7,3.5,41.77,73.48,2XT4E04,2.7,7.1,NA,5.1,NA,4.9,3.7,6.8,2XT4E04,6,3.79,0.69,11.65,3.45,0.32,24.8
955,6,9,9,10,10,3,NA,2010,U07m,2XT4E04,48,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2XT4E04,2.6,NA,5.1,5.5,3,2.7,4.9,3.7,2XT4E04,7,3.44,0,0,0,0,0
956,6,9,9,11,10,3,3,2010,U07m,2XT4E04,48,59%,0.018,0.008,0.049,NA,NA,NA,9,4.7,3.2,4.4,9,6.9,4.7,4.8,46.84,96.6,2XT4E04,NA,5.1,5.5,5.6,NA,2.5,2.7,4.9,2XT4E04,6,3.29,0.91,8.77,4.59,0.58,13.91
957,6,9,9,12,10,3,NA,2010,U07m,2XT4E04,48,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2XT4E04,3,5.5,5.6,2.9,1.8,4.9,2.5,2.7,2XT4E04,8,3.61,0,0,0,0,0
958,6,9,9,13,10,3,1.8,2010,U07m,85XAA04,47,65%,0.007,0.003,0.018,NA,NA,NA,9,3.1,3.4,5.7,9,3.3,2.4,5.3,41.34,73.74,85XAA04,NA,5.6,2.9,2.2,NA,5.1,4.9,2.5,85XAA04,6,2.9,0.62,12.89,3.2,0.26,31.14
959,6,9,9,14,10,3,NA,2010,U07m,85XAA04,47,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,85XAA04,1.8,2.9,2.2,3.5,NA,4.7,5.1,4.9,85XAA04,7,3.14,0,0,0,0,0
960,6,9,9,15,10,3,NA,2010,U07m,85XAA04,47,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,85XAA04,NA,2.2,3.5,4.2,1.3,2.9,4.7,5.1,85XAA04,7,2.99,0,0,0,0,0
961,6,9,9,16,10,3,1.3,2010,U07m,85XAA04,47,69%,0.004,0.002,0.009,NA,NA,NA,9,3.4,2.1,2.4,1.6,2.1,2.8,2.8,26.26,31.54,85XAA04,NA,3.5,4.2,5.6,5.9,6.5,2.9,4.7,85XAA04,7,4.16,0.31,25.62,2.06,0.08,99.89
962,6,9,9,17,10,6,5.9,2010,U07m,80XAA04,46,96%,0.094,0.032,0.193,NA,NA,NA,7.4,7.4,4.6,7,9,7.4,4.3,8.5,55.56,134.74,80XAA04,1.3,4.2,5.6,4.9,NA,4.3,6.5,2.9,80XAA04,7,3.71,1.59,5.03,12.52,1.94,4.13
963,6,9,9,18,10,6,NA,2010,U07m,80XAA04,46,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,80XAA04,5.9,5.6,4.9,5,3.8,5.9,4.3,6.5,80XAA04,8,5.24,0,0,0,0,0
964,6,9,9,19,10,6,3.8,2010,U07m,80XAA04,46,72%,0.033,0.013,0.079,NA,NA,NA,9,5.6,3.9,6.5,5.4,4.4,3.5,6,44.3,87.22,80XAA04,NA,4.9,5,3.6,2.5,7.2,5.9,4.3,80XAA04,7,4.17,0.91,8.79,6.17,0.67,12.01
965,6,9,9,20,10,6,2.5,2010,U07m,80XAA04,46,35%,0.009,0.006,0.035,NA,NA,NA,3.6,4.2,3.7,5.1,7.8,7.8,2.3,3.8,38.18,66.87,80XAA04,3.8,5,3.6,3.8,NA.4,1.6,7.2,5.9,80XAA04,8,3.91,0.64,12.52,11.09,0.32,24.99
966,6,9,9,21,10,NA,0.4,2010,U07m,85XAA04,NA,0%,0,0,0.001,NA,NA,NA,1.2,1.3,0.9,12.7,9,12.7,1.8,0.7,40.3,94.62,85XAA04,2.5,3.6,3.8,NA,NA,NA,1.6,7.2,85XAA04,5,2.34,0.17,46.75,0.68,0.01,550.31
967,6,9,9,1,11,1,4.1,2010,U07m,NM6,51,31%,0.021,0.015,0.09,NA,NA,NA,9,12.7,4.1,5.6,3.9,10.4,3.5,12.7,61.93,158.22,NM6,NA,NA,5,5.3,5.4,NA.9,6.3,NA,NM6,5,2.86,1.43,5.59,7.56,1.1,7.3
968,6,9,9,2,11,1,5.4,2010,U07m,NM6,51,58%,0.058,0.027,0.159,NA,NA,NA,5.1,6.6,4.5,7,4.4,7.6,7.7,5.9,48.88,103.98,NM6,4.1,5,5.3,4.4,5.7,3.6,NA.9,6.3,NM6,8,4.41,1.22,6.54,13.95,1.33,6.01
969,6,9,9,3,11,1,5.7,2010,U07m,NM6,51,54%,0.062,0.03,0.177,NA,NA,NA,4.6,6.6,5.1,7.4,5.2,6.1,5.5,11,51.59,112.38,NM6,5.4,5.3,4.4,4.1,4.1,6.1,3.6,NA.9,NM6,8,4.24,1.35,5.95,15.06,1.61,4.96
970,6,9,9,4,11,1,4.1,2010,U07m,NM6,51,64%,0.036,0.015,0.092,NA,NA,NA,3.8,6.1,4.5,5.8,4.1,6.8,3.6,6.8,41.43,71.55,NM6,5.7,4.4,4.1,4.9,5,3.6,6.1,3.6,NM6,8,4.68,0.88,9.12,7.26,0.74,10.76
971,6,9,9,5,11,2,5,2010,U07m,NM6,52,42%,0.04,0.023,0.136,NA,NA,NA,4.9,7,4.5,5.6,4.4,7.9,5.2,5.7,45.35,88.72,NM6,4.1,4.1,4.9,6.3,5.2,3.1,3.6,6.1,NM6,8,4.67,1.07,7.48,9.04,1.09,7.37
972,6,9,9,6,11,2,5.2,2010,U07m,NM6,52,78%,0.065,0.025,0.147,NA,NA,NA,4.6,6.6,4.1,5.9,4.5,7.5,5.6,7.5,46.25,91.96,NM6,5,4.9,6.3,6.1,5.2,3.6,3.1,3.6,NM6,8,4.72,1.1,7.27,9.35,1.15,6.97
973,6,9,9,7,11,2,5.2,2010,U07m,NM6,52,46%,0.047,0.025,0.147,NA,NA,NA,4.5,5.8,4.1,6.4,3.8,8.4,5.3,8,46.24,90.17,NM6,5.2,6.3,6.1,5.2,7.1,2.7,3.6,3.1,NM6,8,4.91,1.06,7.56,9.46,1.02,7.81
974,6,9,9,8,11,2,7.1,2010,U07m,NM6,52,39%,0.077,0.046,0.275,NA,NA,NA,5.2,6.8,5.2,7.6,9,9.3,6.5,8.4,58.11,149.36,NM6,5.2,6.1,5.2,4.8,NA,2.6,2.7,3.6,NM6,7,3.78,1.88,4.25,12.71,2.85,2.8
975,6,9,9,9,11,3,NA,2010,U07m,NM6,53,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NM6,7.1,5.2,4.8,2.8,5.1,NA,2.6,2.7,NM6,7,3.79,0,0,0,0,0
976,6,9,9,10,11,3,5.1,2010,U07m,NM6,53,35%,0.037,0.024,0.141,NA,NA,NA,9,6.6,5.8,5.9,4.3,8,9,8.4,57.04,146.91,NM6,NA,4.8,2.8,5.9,5.5,3,NA,2.6,NM6,6,3.08,1.66,4.82,8.34,1.86,4.29
977,6,9,9,11,11,3,5.5,2010,U07m,NM6,53,43%,0.05,0.027,0.165,NA,NA,NA,4.7,8.4,4.3,8.5,4.5,12.7,5.8,12.7,61.72,146.93,NM6,5.1,2.8,5.9,2.7,5.6,NA,3,NA,NM6,6,3.14,1.75,4.56,8.83,2.08,3.84
978,6,9,9,12,11,3,5.6,2010,U07m,NM6,53,48%,0.056,0.029,0.171,NA,NA,NA,4.5,6.2,6.1,9.5,5.9,9.6,9,8.3,59.16,154.1,NM6,5.5,5.9,2.7,1.9,2.9,1.8,NA,3,NM6,7,2.96,1.89,4.23,13.9,2.6,3.08
979,6,9,9,13,11,4,2.9,2010,U07m,NM6,54,74%,0.019,0.008,0.046,NA,NA,NA,3.1,6.6,5.4,4.9,5.1,12.7,5.6,12.7,56.08,124.78,NM6,5.6,2.7,1.9,4.7,2.2,NA,1.8,NA,NM6,6,2.36,1.23,6.52,6.66,0.93,8.61
980,6,9,9,14,11,4,2.2,2010,U07m,NM6,54,115%,0.014,0.004,0.026,NA,NA,NA,3.9,6.8,2.9,4.6,3.5,12.7,9,7,50.37,114.61,NM6,2.9,1.9,4.7,3.9,3.5,NA,NA,1.8,NM6,6,2.34,0.94,8.5,4.8,0.6,13.39
981,6,9,9,15,11,4,3.5,2010,U07m,NM6,54,46%,0.021,0.011,0.067,NA,NA,NA,5.5,5.4,4.3,6.4,4.1,9.3,9,12.7,56.68,145.9,NM6,2.2,4.7,3.9,3.5,4.2,1.3,NA,NA,NM6,6,2.48,1.41,5.66,7.76,1.33,6.02
982,6,9,9,16,11,4,4.2,2010,U07m,NM6,54,51%,0.033,0.016,0.096,NA,NA,NA,4.9,6.6,4.9,6.7,3.9,5.3,6.9,12.7,51.85,116.72,NM6,3.5,3.9,3.5,3.8,5.6,5.9,1.3,NA,NM6,7,3.44,1.22,6.55,9.27,1.16,6.92
983,6,9,9,17,11,5,5.6,2010,U07m,NM6,55,48%,0.056,0.029,0.171,NA,NA,NA,5.1,7.8,5.4,6.7,4.8,12.7,4.4,10.3,57.3,129.36,NM6,4.2,3.5,3.8,5,4.9,NA,5.9,1.3,NM6,7,3.57,1.57,5.11,11.93,1.93,4.14
984,6,9,9,18,11,5,4.9,2010,U07m,NM6,55,43%,0.039,0.022,0.131,NA,NA,NA,4.2,7.2,4.5,6.1,4.5,7.2,9,5.8,48.34,102.24,NM6,5.6,3.8,5,5.3,5,3.8,NA,5.9,NM6,7,4.3,1.14,7.02,7.17,1.11,7.21
985,6,9,9,19,11,5,5,2010,U07m,NM6,55,104%,0.07,0.023,0.136,NA,NA,NA,4.5,6.4,4.4,6.8,5.2,8.5,5.1,12.7,53.61,117.54,NM6,4.9,5,5.3,4.4,3.6,2.5,3.8,NA,NM6,7,3.69,1.36,5.9,8.8,1.54,5.2
986,6,9,9,20,11,5,3.6,2010,U07m,NM6,55,92%,0.034,0.012,0.071,NA,NA,NA,3.8,5.1,4,5.1,4.4,11.5,5.3,6.2,45.39,88.52,NM6,5,5.3,4.4,5.4,3.8,NA.4,2.5,3.8,NM6,8,3.83,0.94,8.5,15.22,0.76,10.56
987,6,9,9,21,11,NA,3.8,2010,U07m,NM6,NA,100%,0.039,0.013,0.079,NA,NA,NA,4.6,5.9,3.7,12.7,9,12.7,8.1,7.7,64.51,186.41,NM6,3.6,4.4,5.4,NA,NA,NA,NA.4,2.5,NM6,5,2.04,1.87,4.29,13.64,1.7,4.7
988,6,9,9,1,12,NA,5,2010,U07m,NM6,NA,66%,0.053,0.022,0.134,NA,NA,NA,9,12.7,9,12.7,4.4,6.1,4.9,12.7,71.62,224.06,NM6,NA,NA,NA,NA,5.3,5.4,4.1,NA,NM6,3,1.85,2.7,2.96,3.09,2.7,2.96
989,6,9,9,2,12,NA,5.3,2010,U07m,NM6,NA,52%,0.052,0.026,0.153,NA,NA,NA,4.6,12.7,9,12.7,4.9,6.1,4.5,7.2,61.77,167.36,NM6,5,NA,NA,NA,4.4,5.7,5.4,4.1,NM6,5,3.08,1.72,4.64,5.47,1.83,4.37
